카테고리1,카테고리2,대표도시 국가,대표도시,판매가격,하나허브 마스터코드,마스터 상품코드,마스터 상품명
입장권/패스,"동물원,식물원&수족관",호주,시드니,106800,PAF110,MHJ-PRD188AASNXL,[호주 시드니] 타롱가 동물원 입장권
입장권/패스,액티비티,호주,시드니,106800,PAF110,MHJ-PRD188AAYKRY,[시드니] 호주 하버 OZ 제트보트 - 스릴라이드 30분 탑승
트립,근교투어,호주,시드니,106800,PAF110,MHJ-PRD1FDDA0Q91,[시드니] *지그재그투어* 공항 픽업+시드니 동부해안 반나절 투어 (숙소 드랍 포함)
트립,시내관광,호주,시드니,106800,PAF110,MHJ-PRD1FDDAE4MZ,[시드니] *지그재그투어* 시티 완전 정복! 시드니 청춘 워킹투어 (오전타임)
트립,시내관광,호주,시드니,106800,PAF110,MHJ-PRD1FDDAVW5M,[시드니] *지그재그투어* 선셋 + 야경투어 사진포인트 완전정복!
입장권/패스,"동물원,식물원&수족관",호주,시드니,106800,PAF110,MHJ-PRD22422FDGD,[시드니] 호주 와일드라이프 시드니 동물원 입장권
입장권/패스,전망대&스카이라운지,호주,시드니,106800,PAF110,MHJ-PRD22422IWTY,시드니 타워 아이 전망대+4D 체험관 입장권 티켓
입장권/패스,"동물원,식물원&수족관",호주,시드니,106800,PAF110,MHJ-PRD22422MEGP,[호주 시드니] 씨라이프 시드니 수족관 입장권
입장권/패스,박물관&미술관,호주,시드니,106800,PAF110,MHJ-PRD22422YUKC,[시드니] 호주 마담투소 시드니 입장권
트립,근교투어,호주,시드니,106800,PAF110,MHJ-PRD24E51N71N,[호주 시드니]  포트스테판 투어 (동물원/와인시음/와이너리 점심식사/사막 모래썰매 옵션/돌고래 크루즈 옵션)
트립,랜드마크투어,호주,시드니,62300,PAF110,MHJ-PRD24EB5IHEL,[호주 시드니] *지그재그투어*블루마운틴 감성 선셋 + 별밤(별보기) 투어
트립,랜드마크투어,호주,시드니,62300,PAF110,MHJ-PRD3A9FARDKD,[호주 시드니] *지그재그투어* 호주 블루마운틴+페더데일 동물원 오픈런 일일투어 (킹스테이블랜드)
렌터카,공항 터미널내 지점,일본,후쿠오카,11200,JKF581,MHJ-PRD33725ULSQ,후쿠오카 렌터카 5인승
렌터카,공항 터미널내 지점,일본,후쿠오카,11200,JKF581,MHJ-PRD3AC55DVUP,후쿠오카 렌터카 8인승
트립,버스투어/기차투어,일본,후쿠오카,11200,JKF581,MHJ-PRD3AC55TTPE,"[유유버스] 후쿠오카 버스투어 - 히타, 벳부, 유후인 하차 가능"
여행서비스,수화물배송,중국,상해,4400,CBF402,MHJ-PRD04FCAXJOE,[상하이] 공항·기차역↔호텔 당일 수하물 배송 서비스 (T-Luggage Porter)
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD07805FPPZ,[상하이여행] 불빛 가득! 감성 가득! 와이탄 예원상청 야경 프라이빗 단독 투어
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD07805KTCR,"[상하이여행] 1인부터 출발! 우전 수향마을 프라이빗 투어(호텔 픽드랍, 한국어가능기사)"
트립,스파&마사지,중국,상해,4400,CBF402,MHJ-PRD0C4329BD7,[상하이] 힐링 헤드스파 & 마사지 이용권 (난징동루 / 정안사)
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD0C432EWAZ,[상하이 여행] 마시청 서커스 + 주가각 - 상하이 필수 코스 완전 정복 프라이빗 투어
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD0C495TGQP,"[상하이여행] 나만 알고싶은 수향마을, 복원고진 럭셔리 프라이빗 투어"
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD0EB42QNUR,[상하이여행] 하루만에 상해 완전 정복 프라이빗 올데이 투어
여행서비스,픽업서비스,중국,상해,4400,CBF402,MHJ-PRD0EBA5WBV8,[상해·상하이]중국 상해·상하이 여행 디즈니랜드 픽업·샌딩·시내 렌트·대절 프라이빗 차량 서비스
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD11251VQBZ, [베이징·북경] 중국 자금성 입장권
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A290SBY,[상해·상하이] 미슐랭 맛집 SOLE 징쉔 상하이 고급 광둥요리 점심 식사 이용권
트립,근교투어,중국,북경,4400,CBF402,MHJ-PRD13A295MMB,[베이징·북경] 무톈위 만리장성 초특가 조인투어!
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A29CXN4,[상해·상하이]미슐랭 1스타 MOOSE 루위안 중국 강남요리 식사 이용권
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A29EE8F,[상하이·상해] Libaixie 게살듬뿍! 진한 게살비빔면/밥 맛집 이백게 식사이용권
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD13A29JTWG,"[상하이여행] 감성 충만 city walk, 올데이 프라이빗 투어"
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD13A29LKU9,[베이징·북경] 천단공원과 왕푸징 거리를 산책하는 프라이빗 단독 투어
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A29P4B8,"[상하이·상해] 미슐랭추천 베이징 덕 YeShanghai 정통 상하이의 맛, 예상하이 본방요리 식사 이용권"
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD13A29Q1EC,[베이징·북경] 북해공원과 경산공원을 둘러보는 프라이빗 단독 투어
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD13A29TAGF,[베이징·북경] 전문 가이드와 함께하는 이화원 조인투어
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A29UOZD,"[상해·상하이] Yuanyuan 정통 본방요리 로컬맛집, 위안위안 식사 이용권"
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD13A29WXEO,[상하이·상해] FOMO 매콤 마라롱샤 맛집 푸마오 식사 이용권
트립,근교투어,중국,북경,4400,CBF402,MHJ-PRD13BB9EWHQ,[베이징여행] 전문 가이드와 함께 하는 고북수진&사마대장성 프라이빗 투어
트립,근교투어,중국,북경,4400,CBF402,MHJ-PRD13BB9JXGF,[베이징여행] 전문 가이드와 함께 하는 팔달령장성&용경협 프라이빗 투어
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD13BB9TVIM,"[상하이여행] 상하이 주가각 프라이빗 원데이 투어 (호텔 픽업/샌딩, 한국어가능기사)"
트립,현지이색체험,중국,상해,4400,CBF402,MHJ-PRD16139AVSF,★I ?SH 티셔츠 증정★ 상하이 고퀄 스냅 보장! 프리미엄 왕홍 메이크업
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD1AE92FPID,"[봄시즌한정★] 상하이 출발, 세계 3대 벚꽃 명소 우시 프라이빗 투어"
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD1D6CDNVPM,[베이징·북경] 북경 핫플만 골라가는 프라이빗 단독 투어
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD1FC4EGBHM,[상하이여행] 백옥란 스카이뷰와 황푸강 유람선이 완성하는 상하이 핵심 야경 프라이빗 투어
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD1FC4EGKQR,[상하이근교여행] 독립역사유적지 가흥과 수향마을 우전 올데이 프라이빗 투어 
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD1FC4EI7KA,[상하이여행] SNS 감성 그대로! 주가각 야경 + 왕홍 한푸 체험 인생샷 프라이빗 투어
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD24A6ERDC3,[베이징여행] 북경 도심속 빛나는 야경 프라이빗 투어
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD24D8DMX19,[베이징여행] 13년차 현지인이 추천하는 베이징 프라이빗 미식 투어
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD2C0C90HTQ,"[상하이여행] 상하이 출발, 우리끼리 쑤저우 프라이빗 투어"
레스토랑,식사권,중국,상해,4400,CBF402,MHJ-PRD2C0C9JGY5,[상하이맛집] 서연(XuYan) 화려한 당나라 전통 궁정연회로 초대한 정찬식사권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E7116FD3,[베이징·북경] 중국 베이징 이화원 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD2E711AQU0,[상하이·상해] 중국 상하이 해양수족관 입장권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E711CASL,[베이징·북경] 중국 베이징 팔달령 만리장성 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD2E711G4BR,[상하이·상해] 중국 상하이 온실 정원 입장권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E711GRSD,[베이징·북경] 중국 베이징 천단공원 입장권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E711IKPK,[베이징·북경] 중국 베이징 모전욕 만리장성 입장권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E711IRAG,[베이징·북경] 중국 베이징 고북수진(사마대장성) 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD2E711IXBO,[상하이·상해 ] 중국 상하이 118층 타워 전망대 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD2E711QTRW, [상하이·상해]중국 여행 예원 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD2E711W9LY,[상하이·상해 ] 중국 자유여행 상하이 자동차 박물관 입장권
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD2E711WEPB,[베이징·북경] 중국 베이징 원명원 입장권
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD30DBEHSDR,[상하이여행] 시티버스 타고 즐기는 상하이 반일 프라이빗 투어
트립,문화&예술투어,중국,북경,4400,CBF402,MHJ-PRD30DBEIIXW,[베이징여행] 자금성·천안문으로 읽는 중국 근현대사 소규모 프라이빗 투어 - 전문 가이드 + 입장권 포함 
입장권/패스,박물관&미술관,중국,북경,4400,CBF402,MHJ-PRD30E2122C2,[베이징·북경] 중국 베이징 중앙방송국탑(CCTV 탑) 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD30E218M8Y,[상하이·상해 ] 중국 상하이 우전 수향마을 입장권
입장권/패스,박물관&미술관,중국,상해,4400,CBF402,MHJ-PRD30E21UOMD,[상하이·상해 ] 중국 상하이 레고 디스커버리 센터 입장권
여행서비스,픽업서비스,중국,상해,4400,CBF402,MHJ-PRD3D171HY6H,[상하이·상해]중국 상해·상하이 여행 공항 픽업·샌딩·시내 렌트·대절 프라이빗 차량 서비스
여행서비스,픽업서비스,중국,북경,4400,CBF402,MHJ-PRD3D171KCG2,[베이징·북경] 중국 북경·베이징 공항 픽업·샌딩·시내 차량 서비스
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD3D171N0ZA,[상하이여행] 상하이 디즈니랜드 프라이빗 투어 - 전담 케어 & 한국어 가능 메이트 양양
트립,시내관광,중국,북경,4400,CBF402,MHJ-PRD3D171WW3Z,[베이징·북경] 럭셔리 북경 왕홍이 되어보는 프라이빗 단독 투어
트립,푸드체험투어,중국,상해,4400,CBF402,MHJ-PRD3D172ATUB,[상하이 여행] 상하이 미식투어 - SNS 핫플 맛집 & 핵심 관광 프라이빗 투어
트립,스파&마사지,중국,북경,4400,CBF402,MHJ-PRD3D1D6JJ7B,"[베이징] 여행 중 휴식, 헤드스파·귀청소·마사지 힐링 이용권"
트립,근교투어,중국,북경,4400,CBF402,MHJ-PRD3D1D6RAJP,[베이징 만리장성] 만리장성 가는 법 고민 끝 - 팔달령장성 조인 투어 (왕복 버스 포함)
트립,근교투어,중국,상해,4400,CBF402,MHJ-PRD41F2EB5EL,"[상하이여행] 공항에서 바로 우전으로 출발하는 프라이빗 투어(공항 픽업, 한국어가능기사)"
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD41F2EMD1P,[상하이여행] 상하이 핫플만 골라가는 프라이빗 시내투어
트립,시내관광,중국,상해,4400,CBF402,MHJ-PRD41FF6UAOP,[상하이 여행] 상하이 MZ처럼 즐기는 원데이 프라이빗 투어
트립,버스투어/기차투어,대만,타이페이,3600,ATF404,MHJ-PRD0A109COYS,[대만]프리미엄 10시20분 예스폭진지 대만 버스투어 지우펀 야경 한국어가이드 usb와이파이 버스
트립,버스투어/기차투어,대만,타이페이,3600,ATF404,MHJ-PRD0EB3FEZDU,[대만] 100% 출발 예스폭진지 버스투어 야경 일일투어(10시 20분 출발)
트립,버스투어/기차투어,대만,타이페이,3600,ATF404,MHJ-PRD1D6CD60OV,[대만버스투어] 오후 12시 20분 예스폭지 지우펀 야경_라오허제 야시장하차+시먼역/메인역 쿠폰북
트립,역사/교육여행,대만,타이페이,3600,ATF404,MHJ-PRD30F4C2P24,[대만] 고궁박물관 한국어 도슨트 가이드 투어 오전/오후 자유선택
트립,버스투어/기차투어,대만,타이페이,3600,ATF404,MHJ-PRD4469FBXK1,[대만버스투어] 오후 1시 30분 예스지 지우펀 야경_라오허제 야시장하차+시먼역/메인역
트립,버스투어/기차투어,대만,타이페이,3600,ATF404,MHJ-PRD47199YRMA,[대만버스투어] 14시 예스지 지우펀 야경_라오허제 야시장하차+시먼역/메인역
트립,랜드마크투어,미국,뉴욕,17000,HCF400,MHJ-PRD0502BH4PG,[뉴욕 IN&OUT] 미국 동부+캐나다 동부+보스턴 9박 10일(오전 도착)
트립,랜드마크투어,미국,뉴욕,17000,HCF400,MHJ-PRD0502BWC5L,[뉴욕 IN&OUT] 미국 동부+캐나다 동부 7박 8일(오전 도착)
트립,랜드마크투어,미국,뉴욕,17000,HCF400,MHJ-PRD44767RLLN,[뉴욕 IN&OUT] 미국 동부 4박5일 투어 (뉴욕/나이아가라/맨해튼)
입장권/패스,전망대&스카이라운지,스페인,바르셀로나,174000,EZF103,MHJ-PRD04F02LKJP,[즉시확정] 바르셀로나 몬주익 케이블카 
입장권/패스,테마파크,중국,상해,4400,CCF100,MHJ-PRD051BDVJYR,[상해] 상하이 디즈니랜드 입장권 
입장권/패스,공연&축제,싱가포르,싱가포르,9800,AVF007,MHJ-PRD05221IOOR,[즉시확정][싱가포르] 윙스 오브 타임 불꽃놀이 심포니 관람 티켓
레스토랑,카페&베이커리,싱가포르,싱가포르,9800,AVF007,MHJ-PRD05221QH6K,[즉시확정][싱가포르] 토스트박스(카야토스트)| 싱텔 SIM 카드 + EZ-link 옵션
입장권/패스,"철도,교통패스",싱가포르,싱가포르,9800,AVF007,MHJ-PRD05221ZLBS,[즉시확정][싱가포르] 이지링크 카드 & 투어리스트 패스 플러스 
입장권/패스,"동물원,식물원&수족관",호주,시드니,62300,HEF103,MHJ-PRD078CDJ5U3,★호주특가★[즉시확정] SEA LIFE 시드니 아쿠아리움 입장권 + 디지 포토패스 | 호주
입장권/패스,랜드마크,미국,뉴욕,17000,HEF103,MHJ-PRD09FDDEEHQ,[즉시확정]뉴욕 써밋 원 밴더빌트 전망대 입장권
입장권/패스,"철도,교통패스",프랑스,파리,6200,EZF103,MHJ-PRD09FDDSKGH,[파리] 빅버스 시티투어 티켓 
트립,시내관광,호주,시드니,62300,HEF103,MHJ-PRD09FDDYUUM,[즉시확정]시드니 빅버스투어 홉온홉오프 버스 티켓 | 호주
입장권/패스,전망대&스카이라운지,미국,뉴욕,17000,HEF103,MHJ-PRD09FDDZI8E,[즉시확정]뉴욕 | 엠파이어 스테이트 빌딩 입장권
입장권/패스,"동물원,식물원&수족관",호주,시드니,30000,HEF103,MHJ-PRD0C3CEC9JE,[즉시확정] 와일드 라이프 시드니 동물원 입장권
트립,시내관광,미국,뉴욕,17000,HEF103,MHJ-PRD0C6EDVTDO,뉴욕 센트럴 파크 자전거/전기 자전거 대여
입장권/패스,테마파크,싱가포르,싱가포르,9800,AVF007,MHJ-PRD0EADEMTUO,[즉시확정]해리포터: 비전 오브 매직 입장권 | 싱가포르
입장권/패스,익스프레스&패스트트랙,이탈리아,로마,9600,EZF103,MHJ-PRD111EEUSZH,[즉시확정] 바티칸 박물관 & 시스티나 성당 우선 입장권
트립,현지이색체험,싱가포르,싱가포르,9800,AVF007,MHJ-PRD13C1DGYA0,[즉시확정][싱가포르] 클락키 리버크루즈 티켓
트립,체험&클래스,호주,시드니,30000,HEF103,MHJ-PRD18A3D35QC,[즉시확정]시드니 울릉공 스카이다이빙 체험
페리,크루즈,호주,시드니,30000,HEF103,MHJ-PRD18A3D3FUL,시드니 선셋 디너 크루즈
레스토랑,식당예약,호주,시드니,30000,HEF103,MHJ-PRD18A3D8WWF,시드니 타워 스카이피스트 뷔페 식사권
입장권/패스,액티비티,호주,시드니,30000,HEF103,MHJ-PRD18A3DIOPW,"[즉시확정][QR 코드 직접 입장] 시드니 어트랙션 콤보 티켓: WILD LIFE 시드니 동물원, 마담 투소, SEA LIFE 아쿠아리움 & 시드니 타워 아이 | 호주"
입장권/패스,랜드마크,미국,뉴욕,17000,HEF103,MHJ-PRD18B69ZY6Z,[미국]뉴욕 록펠러 센터 탑오브더락 전망대 입장권
페리,크루즈,호주,시드니,30000,HEF103,MHJ-PRD1AE929ZL7,[호주] 시드니 쇼보트 디너 크루즈 (3시간)
트립,근교투어,호주,시드니,30000,HEF103,MHJ-PRD1AE92ROQX,[호주]시드니 서큘러 키 출발 고래 관찰 어드벤처 크루즈 | 시드니
입장권/패스,박물관&미술관,프랑스,파리,6200,EZF103,MHJ-PRD1B14D0O5X,[즉시확정] 파리 오랑주리 미술관 입장권
입장권/패스,"동물원,식물원&수족관",호주,시드니,30000,HEF103,MHJ-PRD1B14DRS0B,시드니 타롱가 동물원 & 페리 왕복 티켓
입장권/패스,박물관&미술관,싱가포르,싱가포르,9800,AVF007,MHJ-PRD1D85DEUTP,[즉시확정][싱가포르] 아시아 문명 박물관 입장권
입장권/패스,박물관&미술관,싱가포르,싱가포르,9800,AVF007,MHJ-PRD1D85DMVEL,[즉시확정][싱가포르] 마리나베이샌즈 아트사이언스 뮤지엄 입장권
입장권/패스,액티비티,싱가포르,싱가포르,9800,AVF007,MHJ-PRD1D85DMXWQ,"[즉시확정][싱가포르] 메가 어드벤처 파크 : 메가짚, 메가클라임 & 메가점프 이용권"
입장권/패스,"철도,교통패스",스페인,바르셀로나,174000,EZF103,MHJ-PRD1FC4E6LL0,[즉시확정] 바르셀로나 라 로카 빌리지 왕복 셔틀버스
입장권/패스,"철도,교통패스",스페인,바르셀로나,174000,EZF103,MHJ-PRD1FD16EN6H,"[즉시확정] 스페인 발렌시아 관광 카드 (24, 48, 72시간 이용)"
입장권/패스,"철도,교통패스",중국,상해,4400,CCF100,MHJ-PRD20035YB0V,상하이 자기부상 열차 티켓
입장권/패스,공연&축제,스페인,바르셀로나,174000,EZF103,MHJ-PRD2235ENWEU,[즉시확정] 바르셀로나 Tablao Cordob?s 플라멩코 쇼
입장권/패스,공연&축제,프랑스,파리,6200,EZF103,MHJ-PRD22745LFPD,[즉시확정] 파리 크레이지 호스 쇼 티켓
